type,name,text,signature,roles,writes,core
function,apoc.node.relationships.exist,"apoc.node.relationships.exist(node, rel-direction-pattern) - returns a map with rel-pattern, boolean for the given relationship patterns","apoc.node.relationships.exist(node :: NODE?, types =  :: STRING?) :: (MAP?)",null,null,true
function,apoc.nodes.connected,"apoc.nodes.connected(start, end, rel-direction-pattern) - returns true when the node is connected to the other node, optimized for dense nodes","apoc.nodes.connected(start :: NODE?, start :: NODE?, types =  :: STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.nodes.isDense,apoc.nodes.isDense(node) - returns true if it is a dense node,apoc.nodes.isDense(node :: NODE?) :: (BOOLEAN?),null,null,true
function,apoc.nodes.relationship.types,"apoc.nodes.relationship.types(node|nodes|id|[ids], rel-direction-pattern) - returns a list of maps where each one has two fields: `node` which is the node subject of the analysis and `types` which is a list of distinct relationship types","apoc.nodes.relationship.types(ids :: ANY?, types =  :: STRING?) :: (LIST? OF ANY?)",null,null,true
function,apoc.nodes.relationships.exist,"apoc.nodes.relationships.exist(node|nodes|id|[ids], rel-direction-pattern) - returns a list of maps where each one has two fields: `node` which is the node subject of the analysis and `exists` which is a map with rel-pattern, boolean for the given relationship patterns","apoc.nodes.relationships.exist(ids :: ANY?, types =  :: STRING?) :: (LIST? OF ANY?)",null,null,true
function,apoc.number.arabicToRoman,apoc.number.arabicToRoman(number)  | convert arabic numbers to roman,apoc.number.arabicToRoman(number :: ANY?) :: (STRING?),null,null,true
function,apoc.number.exact.add,"apoc.number.exact.add(stringA,stringB) - return the sum's result of two large numbers","apoc.number.exact.add(stringA :: STRING?, stringB :: STRING?) :: (STRING?)",null,null,true
function,apoc.number.exact.div,"apoc.number.exact.div(stringA,stringB,[prec],[roundingModel]) - return the division's result of two large numbers","apoc.number.exact.div(stringA :: STRING?, stringB :: STRING?, precision = 0 :: INTEGER?, roundingMode = HALF_UP :: STRING?) :: (STRING?)",null,null,true
function,apoc.number.exact.mul,"apoc.number.exact.mul(stringA,stringB,[prec],[roundingModel]) - return the multiplication's result of two large numbers ","apoc.number.exact.mul(stringA :: STRING?, stringB :: STRING?, precision = 0 :: INTEGER?, roundingMode = HALF_UP :: STRING?) :: (STRING?)",null,null,true
function,apoc.number.exact.sub,"apoc.number.exact.sub(stringA,stringB) - return the substraction's of two large numbers","apoc.number.exact.sub(stringA :: STRING?, stringB :: STRING?) :: (STRING?)",null,null,true
function,apoc.number.exact.toExact,apoc.number.exact.toExact(number) - return the exact value,apoc.number.exact.toExact(number :: INTEGER?) :: (INTEGER?),null,null,true
function,apoc.number.exact.toFloat,"apoc.number.exact.toFloat(string,[prec],[roundingMode]) - return the Float value of a large number","apoc.number.exact.toFloat(stringA :: STRING?, precision = 0 :: INTEGER?, roundingMode = HALF_UP :: STRING?) :: (FLOAT?)",null,null,true
function,apoc.number.exact.toInteger,"apoc.number.exact.toInteger(string,[prec],[roundingMode]) - return the Integer value of a large number","apoc.number.exact.toInteger(stringA :: STRING?, precision = 0 :: INTEGER?, roundingMode = HALF_UP :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.number.format,apoc.number.format(number)  | format a long or double using the default system pattern and language to produce a string,"apoc.number.format(number :: ANY?, pattern =  :: STRING?, lang =  :: STRING?) :: (STRING?)",null,null,true
function,apoc.number.parseFloat,apoc.number.parseFloat(text)  | parse a text using the default system pattern and language to produce a double,"apoc.number.parseFloat(text :: STRING?, pattern =  :: STRING?, lang =  :: STRING?) :: (FLOAT?)",null,null,true
function,apoc.number.parseInt,apoc.number.parseInt(text)  | parse a text using the default system pattern and language to produce a long,"apoc.number.parseInt(text :: STRING?, pattern =  :: STRING?, lang =  :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.number.romanToArabic,apoc.number.romanToArabic(romanNumber)  | convert roman numbers to arabic,apoc.number.romanToArabic(romanNumber :: STRING?) :: (NUMBER?),null,null,true
function,apoc.path.combine,"apoc.path.combine(path1, path2) - combines the paths into one if the connecting node matches","apoc.path.combine(first :: PATH?, second :: PATH?) :: (PATH?)",null,null,true
function,apoc.path.create,"apoc.path.create(startNode,[rels]) - creates a path instance of the given elements","apoc.path.create(startNode :: NODE?, rels = [] :: LIST? OF RELATIONSHIP?) :: (PATH?)",null,null,true
function,apoc.path.elements,apoc.path.elements(path) - returns a list of node-relationship-node-...,apoc.path.elements(path :: PATH?) :: (LIST? OF ANY?),null,null,true
function,apoc.path.slice,"apoc.path.slice(path, [offset], [length]) - creates a sub-path with the given offset and length","apoc.path.slice(path :: PATH?, offset = 0 :: INTEGER?, length = -1 :: INTEGER?) :: (PATH?)",null,null,true
function,apoc.rel.endNode,returns endNode for (virtual) relationships,apoc.rel.endNode(rel :: RELATIONSHIP?) :: (NODE?),null,null,true
function,apoc.rel.id,returns id for (virtual) relationships,apoc.rel.id(rel :: RELATIONSHIP?) :: (INTEGER?),null,null,true
function,apoc.rel.startNode,returns startNode for (virtual) relationships,apoc.rel.startNode(rel :: RELATIONSHIP?) :: (NODE?),null,null,true
function,apoc.rel.type,returns type for (virtual) relationships,apoc.rel.type(rel :: RELATIONSHIP?) :: (STRING?),null,null,true
function,apoc.schema.node.constraintExists,"RETURN apoc.schema.node.constraintExists(labelName, propertyNames)","apoc.schema.node.constraintExists(labelName :: STRING?, propertyName :: LIST? OF STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.schema.node.indexExists,"RETURN apoc.schema.node.indexExists(labelName, propertyNames)","apoc.schema.node.indexExists(labelName :: STRING?, propertyName :: LIST? OF STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.schema.relationship.constraintExists,"RETURN apoc.schema.relationship.constraintExists(type, propertyNames)","apoc.schema.relationship.constraintExists(type :: STRING?, propertyName :: LIST? OF STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.schema.relationship.indexExists,"RETURN apoc.schema.relationship.indexExists(relName, propertyNames)","apoc.schema.relationship.indexExists(labelName :: STRING?, propertyName :: LIST? OF STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.scoring.existence,"apoc.scoring.existence(5, true) returns the provided score if true, 0 if false","apoc.scoring.existence(score :: INTEGER?, exists :: BOOLEAN?) :: (FLOAT?)",null,null,true
function,apoc.scoring.pareto,"apoc.scoring.pareto(10, 20, 100, 11) applies a Pareto scoring function over the inputs","apoc.scoring.pareto(minimumThreshold :: INTEGER?, eightyPercentValue :: INTEGER?, maximumValue :: INTEGER?, score :: INTEGER?) :: (FLOAT?)",null,null,true
function,apoc.static.get,apoc.static.get(name) - returns statically stored value from config (apoc.static.<key>) or server lifetime storage,apoc.static.get(key :: STRING?) :: (ANY?),null,null,false
function,apoc.static.getAll,apoc.static.getAll(prefix) - returns statically stored values from config (apoc.static.<prefix>.*) or server lifetime storage,apoc.static.getAll(prefix :: STRING?) :: (MAP?),null,null,false
function,apoc.temporal.format,"apoc.temporal.format(input, format) | Format a temporal value","apoc.temporal.format(temporal :: ANY?, format = yyyy-MM-dd :: STRING?) :: (STRING?)",null,null,true
function,apoc.temporal.formatDuration,"apoc.temporal.formatDuration(input, format) | Format a Duration","apoc.temporal.formatDuration(input :: ANY?, format :: STRING?) :: (STRING?)",null,null,true
function,apoc.temporal.toZonedTemporal,"apoc.temporal.toZonedTemporal('2012-12-23 23:59:59','yyyy-MM-dd HH:mm:ss', 'UTC-hour-offset') parse date string using the specified format to specified timezone","apoc.temporal.toZonedTemporal(time :: STRING?, format = yyyy-MM-dd HH:mm:ss :: STRING?, timezone = UTC :: STRING?) :: (DATETIME?)",null,null,true
function,apoc.text.base64Decode,apoc.text.base64Decode(text) YIELD value - Decode Base64 encoded string,apoc.text.base64Decode(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.base64Encode,apoc.text.base64Encode(text) YIELD value - Encode a string with Base64,apoc.text.base64Encode(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.base64UrlDecode,apoc.text.base64UrlDecode(url) YIELD value - Decode Base64 encoded url,apoc.text.base64UrlDecode(url :: STRING?) :: (STRING?),null,null,true
function,apoc.text.base64UrlEncode,apoc.text.base64UrlEncode(text) YIELD value - Encode a url with Base64,apoc.text.base64UrlEncode(url :: STRING?) :: (STRING?),null,null,true
function,apoc.text.byteCount,"apoc.text.byteCount(text,[charset]) - return size of text in bytes","apoc.text.byteCount(text :: STRING?, charset = UTF-8 :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.text.bytes,"apoc.text.bytes(text,[charset]) - return bytes of the text","apoc.text.bytes(text :: STRING?, charset = UTF-8 :: STRING?) :: (LIST? OF ANY?)",null,null,true
function,apoc.text.camelCase,apoc.text.camelCase(text) YIELD value - Convert a string to camelCase,apoc.text.camelCase(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.capitalize,apoc.text.capitalize(text) YIELD value - capitalise the first letter of the word,apoc.text.capitalize(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.capitalizeAll,apoc.text.capitalizeAll(text) YIELD value - capitalise the first letter of every word in the text,apoc.text.capitalizeAll(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.charAt,"apoc.text.charAt(text, index) - the decimal value of the character at the given index","apoc.text.charAt(text :: STRING?, index :: INTEGER?) :: (INTEGER?)",null,null,true
function,apoc.text.clean,apoc.text.clean(text) - strip the given string of everything except alpha numeric characters and convert it to lower case.,apoc.text.clean(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.code,apoc.text.code(codepoint) - Returns the unicode character of the given codepoint,apoc.text.code(codepoint :: INTEGER?) :: (STRING?),null,null,true
function,apoc.text.compareCleaned,"apoc.text.compareCleaned(text1, text2) - compare the given strings stripped of everything except alpha numeric characters converted to lower case.","apoc.text.compareCleaned(text1 :: STRING?, text2 :: STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.text.decapitalize,apoc.text.decapitalize(text) YIELD value - decapitalize the first letter of the word,apoc.text.decapitalize(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.decapitalizeAll,apoc.text.decapitalizeAll(text) YIELD value - decapitalize the first letter of all words,apoc.text.decapitalizeAll(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.distance,"apoc.text.distance(text1, text2) - compare the given strings with the Levenshtein distance algorithm.","apoc.text.distance(text1 :: STRING?, text2 :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.text.doubleMetaphone,apoc.text.doubleMetaphone(value) yield value - Compute the Double Metaphone phonetic encoding of all words of the text value,apoc.text.doubleMetaphone(value :: STRING?) :: (STRING?),null,null,true
function,apoc.text.format,"apoc.text.format(text,[params],language) - sprintf format the string with the params given","apoc.text.format(text :: STRING?, params :: LIST? OF ANY?, language = en :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.fuzzyMatch,"apoc.text.fuzzyMatch(text1, text2) - check if 2 words can be matched in a fuzzy way. Depending on the length of the String it will allow more characters that needs to be edited to match the second String.","apoc.text.fuzzyMatch(text1 :: STRING?, text2 :: STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.text.hammingDistance,"apoc.text.hammingDistance(text1, text2) - compare the given strings with the Hamming distance algorithm.","apoc.text.hammingDistance(text1 :: STRING?, text2 :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.text.hexCharAt,"apoc.text.hexCharAt(text, index) - the hex value string of the character at the given index","apoc.text.hexCharAt(text :: STRING?, index :: INTEGER?) :: (STRING?)",null,null,true
function,apoc.text.hexValue,apoc.text.hexValue(value) - the hex value string of the given number,apoc.text.hexValue(value :: INTEGER?) :: (STRING?),null,null,true
function,apoc.text.indexOf,"apoc.text.indexOf(text, lookup, from=0, to=-1==len) - find the first occurence of the lookup string in the text, from inclusive, to exclusive, -1 if not found, null if text is null.","apoc.text.indexOf(text :: STRING?, lookup :: STRING?, from = 0 :: INTEGER?, to = -1 :: INTEGER?) :: (INTEGER?)",null,null,true
function,apoc.text.indexesOf,"apoc.text.indexesOf(text, lookup, from=0, to=-1==len) - finds all occurences of the lookup string in the text, return list, from inclusive, to exclusive, empty list if not found, null if text is null.","apoc.text.indexesOf(text :: STRING?, lookup :: STRING?, from = 0 :: INTEGER?, to = -1 :: INTEGER?) :: (LIST? OF ANY?)",null,null,true
function,apoc.text.jaroWinklerDistance,"apoc.text.jaroWinklerDistance(text1, text2) - compare the given strings with the Jaro-Winkler distance algorithm.","apoc.text.jaroWinklerDistance(text1 :: STRING?, text2 :: STRING?) :: (FLOAT?)",null,null,true
function,apoc.text.join,"apoc.text.join(['text1','text2',...], delimiter) - join the given strings with the given delimiter.","apoc.text.join(texts :: LIST? OF STRING?, delimiter :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.levenshteinDistance,"apoc.text.levenshteinDistance(text1, text2) - compare the given strings with the Levenshtein distance algorithm.","apoc.text.levenshteinDistance(text1 :: STRING?, text2 :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.text.levenshteinSimilarity,"apoc.text.levenshteinSimilarity(text1, text2) - calculate the similarity (a value within 0 and 1) between two texts.","apoc.text.levenshteinSimilarity(text1 :: STRING?, text2 :: STRING?) :: (FLOAT?)",null,null,true
function,apoc.text.lpad,"apoc.text.lpad(text,count,delim) YIELD value - left pad the string to the given width","apoc.text.lpad(text :: STRING?, count :: INTEGER?, delim =   :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.phonetic,apoc.text.phonetic(text) yield value - Compute the US_ENGLISH phonetic soundex encoding of all words of the text,apoc.text.phonetic(value :: STRING?) :: (STRING?),null,null,true
function,apoc.text.random,"apoc.text.random(length, valid) YIELD value - generate a random string","apoc.text.random(length :: INTEGER?, valid = A-Za-z0-9 :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.regexGroups,"apoc.text.regexGroups(text, regex) - return all matching groups of the regex on the given text.","apoc.text.regexGroups(text :: STRING?, regex :: STRING?) :: (LIST? OF ANY?)",null,null,true
function,apoc.text.regreplace,"apoc.text.regreplace(text, regex, replacement) - replace each substring of the given string that matches the given regular expression with the given replacement.","apoc.text.regreplace(text :: STRING?, regex :: STRING?, replacement :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.repeat,"apoc.text.repeat(item, count) - string multiplication","apoc.text.repeat(item :: STRING?, count :: INTEGER?) :: (STRING?)",null,null,true
function,apoc.text.replace,"apoc.text.replace(text, regex, replacement) - replace each substring of the given string that matches the given regular expression with the given replacement.","apoc.text.replace(text :: STRING?, regex :: STRING?, replacement :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.rpad,"apoc.text.rpad(text,count,delim) YIELD value - right pad the string to the given width","apoc.text.rpad(text :: STRING?, count :: INTEGER?, delim =   :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.slug,"apoc.text.slug(text, delim) - slug the text with the given delimiter","apoc.text.slug(text :: STRING?, delim = - :: STRING?) :: (STRING?)",null,null,true
function,apoc.text.snakeCase,apoc.text.snakeCase(text) YIELD value - Convert a string to snake-case,apoc.text.snakeCase(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.sorensenDiceSimilarity,"apoc.text.sorensenDiceSimilarityWithLanguage(text1, text2, languageTag) - compare the given strings with the Sørensen–Dice coefficient formula, with the provided IETF language tag","apoc.text.sorensenDiceSimilarity(text1 :: STRING?, text2 :: STRING?, languageTag = en :: STRING?) :: (FLOAT?)",null,null,true
function,apoc.text.split,"apoc.text.split(text, regex, limit) - splits the given text around matches of the given regex.","apoc.text.split(text :: STRING?, regex :: STRING?, limit = 0 :: INTEGER?) :: (LIST? OF ANY?)",null,null,true
function,apoc.text.swapCase,apoc.text.swapCase(text) YIELD value - Swap the case of a string,apoc.text.swapCase(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.toCypher,"apoc.text.toCypher(value, {skipKeys,keepKeys,skipValues,keepValues,skipNull,node,relationship,start,end}) | tries it's best to convert the value to a cypher-property-string","apoc.text.toCypher(value :: ANY?, config = {} :: MAP?) :: (STRING?)",null,null,true
function,apoc.text.toUpperCase,apoc.text.toUpperCase(text) YIELD value - Convert a string to UPPER_CASE,apoc.text.toUpperCase(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.upperCamelCase,apoc.text.upperCamelCase(text) YIELD value - Convert a string to camelCase,apoc.text.upperCamelCase(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.urldecode,apoc.text.urldecode(text) - return the urldecoded text,apoc.text.urldecode(text :: STRING?) :: (STRING?),null,null,true
function,apoc.text.urlencode,apoc.text.urlencode(text) - return the urlencoded text,apoc.text.urlencode(text :: STRING?) :: (STRING?),null,null,true
function,apoc.trigger.nodesByLabel,"","apoc.trigger.nodesByLabel(labelEntries :: ANY?, label :: STRING?) :: (LIST? OF ANY?)",null,null,false
function,apoc.trigger.propertiesByKey,"","apoc.trigger.propertiesByKey(propertyEntries :: MAP?, key :: STRING?) :: (LIST? OF ANY?)",null,null,false
function,apoc.ttl.config,"",apoc.ttl.config() :: (MAP?),null,null,false
function,apoc.util.compress,"apoc.util.compress(string, {config}) | return a compressed byte[] in various format from a string","apoc.util.compress(data :: STRING?, config = {} :: MAP?) :: (BYTEARRAY?)",null,null,true
function,apoc.util.decompress,"apoc.util.decompress(compressed, {config}) | return a string from a compressed byte[] in various format","apoc.util.decompress(data :: BYTEARRAY?, config = {} :: MAP?) :: (STRING?)",null,null,true
function,apoc.util.md5,apoc.util.md5([values]) | computes the md5 of the concatenation of all string values of the list,apoc.util.md5(values :: LIST? OF ANY?) :: (STRING?),null,null,true
function,apoc.util.sha1,apoc.util.sha1([values]) | computes the sha1 of the concatenation of all string values of the list,apoc.util.sha1(values :: LIST? OF ANY?) :: (STRING?),null,null,true
function,apoc.util.sha256,apoc.util.sha256([values]) | computes the sha256 of the concatenation of all string values of the list,apoc.util.sha256(values :: LIST? OF ANY?) :: (STRING?),null,null,true
function,apoc.util.sha384,apoc.util.sha384([values]) | computes the sha384 of the concatenation of all string values of the list,apoc.util.sha384(values :: LIST? OF ANY?) :: (STRING?),null,null,true
function,apoc.util.sha512,apoc.util.sha512([values]) | computes the sha512 of the concatenation of all string values of the list,apoc.util.sha512(values :: LIST? OF ANY?) :: (STRING?),null,null,true
function,apoc.util.validatePredicate,"apoc.util.validatePredicate(predicate, message, params) | if the predicate yields to true raise an exception else returns true, for use inside WHERE subclauses","apoc.util.validatePredicate(predicate :: BOOLEAN?, message :: STRING?, params :: LIST? OF ANY?) :: (BOOLEAN?)",null,null,true
function,apoc.version,RETURN apoc.version() | return the current APOC installed version,apoc.version() :: (STRING?),null,null,true
function,apoc.xml.parse,"RETURN apoc.xml.parse(<xml string>, <xPath string>, config, false) AS value","apoc.xml.parse(data :: STRING?, path = / :: STRING?, config = {} :: MAP?, simple = false :: BOOLEAN?) :: (MAP?)",null,null,true
